t,Observations,Fit,Trend,Seasonal,Random
173,6271,6431.114811,6753.208333,0.952305111,0.975103102
174,6344,6240.534089,6789.875,0.919094105,1.016579656
175,6552,6525.075172,6832.375,0.955022986,1.004126363
176,7008,7284.249079,6867.666667,1.060658508,0.962075833
177,6524,6375.791106,6918.791667,0.921518007,1.023245569
178,6934,7027.325594,6957.291667,1.010066263,0.986719614
179,7918,8307.340906,6984.333333,1.189425033,0.953132909
180,11806,11744.29871,7021.583333,1.672599776,1.005253723
181,5179,4980.79155,7040.708333,0.707427621,1.039794568
182,5358,5312.757691,7067.416667,0.751725551,1.008515786
183,7112,6611.340124,7083.166667,0.933387627,1.075727442
184,6500,6559.171895,7077.458333,0.926769412,0.990978755
185,6883,6752.240031,7090.416667,0.952305111,1.019365421
186,6626,6505.539556,7078.208333,0.919094105,1.018516595
187,6729,6736.015874,7053.25,0.955022986,0.998958454
188,7472,7493.861716,7065.291667,1.060658508,0.997082717
189,6438,6502.07747,7055.833333,0.921518007,0.990145077
190,6883,7098.661524,7027.916667,1.010066263,0.96961941
191,8280,8357.197639,7026.25,1.189425033,0.990762736
192,11151,11753.42832,7027.041667,1.672599776,0.94874446
193,5235,4974.689987,7032.083333,0.707427621,1.052326881
194,5591,5296.846166,7046.25,0.751725551,1.055533769
195,6652,6565.837478,7034.416667,0.933387627,1.013122853
196,6290,6496.460498,7009.791667,0.926769412,0.968219541
197,7053,6648.637171,6981.625,0.952305111,1.060818905
198,6475,6378.589683,6940.083333,0.919094105,1.015114676
199,7001,6611.425167,6922.791667,0.955022986,1.058924487
200,7540,7351.026371,6930.625,1.060658508,1.025707108
201,6086,6367.651031,6909.958333,0.921518007,0.955768457
202,6644,6952.201916,6882.916667,1.010066263,0.955668446
203,7843,8157.027317,6857.958333,1.189425033,0.961502235
204,10591,11405.80633,6819.208333,1.672599776,0.928562146
205,5380,4800.456459,6785.791667,0.707427621,1.120726757
206,5634,5080.631105,6758.625,0.751725551,1.108917354
207,6113,6298.771943,6748.291667,0.933387627,0.970506641
208,6180,6273.688301,6769.416667,0.926769412,0.985066472
209,6564,6460.477552,6784.041667,0.952305111,1.016023962
210,6034,6235.134411,6784,0.919094105,0.967741768
211,6640,6469.763424,6774.458333,0.955022986,1.026312643
212,7249,7171.996053,6761.833333,1.060658508,1.010736753
213,6129,6265.708101,6799.333333,0.921518007,0.97818154
214,7108,6931.158868,6862.083333,1.010066263,1.025513934
215,7730,8214.367516,6906.166667,1.189425033,0.941034107
216,10703,11607.70306,6939.916667,1.672599776,0.922060113
217,5039,4933.334947,6973.625,0.707427621,1.021418585
218,5672,5259.60443,6996.708333,0.751725551,1.078408096
219,6975,6549.736541,7017.166667,0.933387627,1.064928331
220,6824,6514.455271,7029.208333,0.926769412,1.047516594
221,6978,6720.496527,7057.083333,0.952305111,1.038316138
222,6430,6541.116157,7116.916667,0.919094105,0.983012661
223,7053,6832.39361,7154.166667,0.955022986,1.032288302
224,7390,7608.678,7173.541667,1.060658508,0.971259396
225,6479,6625.330503,7189.583333,0.921518007,0.977913479
226,7047,7279.800073,7207.25,1.010066263,0.96802109
227,8460,8591.068336,7222.875,1.189425033,0.984743651
228,11409,NA,NA,1.672599776,NA
229,5227,NA,NA,NA,NA
230,5949,NA,NA,NA,NA
231,7083,NA,NA,NA,NA
232,7140,NA,NA,NA,NA
233,7037,NA,NA,NA,NA
