t,Observations,Fit,Trend,Seasonal,Random
204,4623,4721.447451,3082.333333,1.531777047,0.979148884
205,2478,2409.311408,3074.5,0.783643327,1.028509636
206,2379,2392.940501,3066.333333,0.78039151,0.994174322
207,2933,2982.561142,3064.708333,0.973195756,0.983383026
208,2992,3007.693614,3071.833333,0.979120052,0.994782177
209,3157,3124.801823,3076.5,1.015700251,1.01030407
210,3338,3358.684118,3088,1.087656774,0.993841601
211,3255,3227.22372,3098.708333,1.041473857,1.008606865
212,3474,3423.949665,3099.166667,1.10479688,1.014617719
213,2824,2858.467056,3113.166667,0.918186324,0.987942119
214,2617,2648.97546,3132,0.845777605,0.987929122
215,2853,2946.122947,3139.916667,0.938280617,0.968391357
216,4889,4827.523011,3151.583333,1.531777047,1.012734686
217,2469,2482.320845,3167.666667,0.783643327,0.994633714
218,2399,2480.571965,3178.625,0.78039151,0.967115663
219,3249,3102.994117,3188.458333,0.973195756,1.047053226
220,3128,3132.123453,3198.916667,0.979120052,0.998683496
221,3211,3271.274263,3220.708333,1.015700251,0.981574684
222,3564,3532.573244,3247.875,1.087656774,1.008896279
223,3415,3395.942484,3260.708333,1.041473857,1.005611849
224,3577,3613.192164,3270.458333,1.10479688,0.989983327
225,2957,3015.974269,3284.708333,0.918186324,0.980446031
226,2735,2793.462467,3302.833333,0.845777605,0.979071683
227,3258,3113.606037,3318.416667,0.938280617,1.046375155
228,5136,NA,NA,1.531777047,NA
229,2530,NA,NA,NA,NA
230,2572,NA,NA,NA,NA
231,3418,NA,NA,NA,NA
232,3394,NA,NA,NA,NA
233,3319,NA,NA,NA,NA
